no,id,url,date,text_clean
103,815424894523453440,https://x.com/okezonenews/status/815424894523453440,2017-01-01,"Waspadai! Stroke, Jantung &amp; Diabetes Masih Penyakit Pembunuh Nomor 1 di Indonesia"
104,815449549959401473,https://x.com/wuyiefannn/status/815449549959401473,2017-01-01,"Jangan Takut Kena Sinar Matahari, Bisa Cegah Penyakit Jantung dan Diabetes Lho!"
105,815726838366556160,https://x.com/sehatfresh/status/815726838366556160,2017-01-02,Nutrisi - Dibalik rasa pahitnya buah mahoni ternyata dapat membantu pengobatan salah satunya penyakit diabetes lho!
106,815870187941433345,https://x.com/arep_17/status/815870187941433345,2017-01-02,Maka penyakit diabetes pun datang.
107,816371121062866945,https://x.com/tabloidbintang/status/816371121062866945,2017-01-03,Mencegah Penyakit Diabetes Tipe 2 di Usia Senja
108,816086949689774085,https://x.com/kukubimaenergi/status/816086949689774085,2017-01-03,"Lo mau tau gimana caranya mencegah diabetes dan penyakit jantung, sob?"
109,816834220580597760,https://x.com/SehatCaraHerbal/status/816834220580597760,2017-01-05,Studi membuktikan banyak makan sayur dan kurangi konsumsi daging dapat memangkas risiko penyakit diabetes tipe 2.
110,816879968454066176,https://x.com/silva_token/status/816879968454066176,2017-01-05,"Mengonsumsi mi instan sekitar 3x seminggu, akan meningkatkan risiko penyakit sindrom Kardiometabolik (penyakit jantung, diabetes, &amp; stroke)"
111,816973803796516864,https://x.com/LMen/status/816973803796516864,2017-01-05,"Obesitas adalah faktor risiko untuk kematian, penyakit metabolik (serangan jantung, diabetes tipe-2, stroke), osteoporosis, dan kanker."
112,817186022635106304,https://x.com/havzichiori/status/817186022635106304,2017-01-06,perut buncit berisiko mengidap penyakit kardiovaskular dan diabetes eh
113,817234548593479680,https://x.com/kuronuma_gakari/status/817234548593479680,2017-01-06,"Menghirup H2S dosis rendah pada kentut dapat mencegah diabetes, penyakit jantung dan demensia."
114,817541290367721476,https://x.com/fajaronline/status/817541290367721476,2017-01-07,"Senam, Cara Efektif Sembuhkan Penyakit Diabetes"
115,818028058972069889,https://x.com/izzahrph/status/818028058972069889,2017-01-08,"Kalau ada penyakit kronik (darah tinggi, diabetes, sakit jantung dsbg), bincang dgn Dr yg merawat sblm ambil apa2 supplement MedTweetMY"
116,818115914222698496,https://x.com/UmiPipik/status/818115914222698496,2017-01-08,obat untuk menyembuhkan penyakit gula darah atau diabetes secara alami via
117,818118223388352512,https://x.com/UmiPipik/status/818118223388352512,2017-01-08,"Penderita Penyakit Gula Kolestrol, Asam Urat Turun Drastis, Diabetes Sem. via"
118,818442391262785536,https://x.com/Generali_ID/status/818442391262785536,2017-01-09,"Generali Friends dgn melakukan Medical Check-Up, kamu bisa mengetahui penyakit dgn gejala yang tidak tampak seperti diabetes, yuk check-up"
119,818337008711938048,https://x.com/TetraPak_ID/status/818337008711938048,2017-01-09,"Rutin berolahraga dapat menurunkan resiko terkena penyakit kanker, jantung, diabetes dan penyakit-penyakit lainnya TetraPakHealth"
120,818458044241543170,https://x.com/MNCLife/status/818458044241543170,2017-01-09,"Hati-hati terhadap penyakit diabetes ya, Tweeps! Diabetes termasuk penyakit berbahaya juga, lho"
121,818732911751036928,https://x.com/TropicanaSlim/status/818732911751036928,2017-01-10,Karena terbiasa makan manis konsumsi gula jadi berlebih. Akibatnya kegemukan plus peningkatan risiko penyakit diabetes dan metabolik lainnya
122,818735215455518720,https://x.com/pkm_cimanggis/status/818735215455518720,2017-01-10,"PENYULUHAN KESEHATAN OLEH H. RISMONO,AMK TENTANG PENYAKIT DIABETES MILITUS"
