no,id,url,date,text_clean
8856,2050030691350610202,https://x.com/Lagivaksin/status/2050030691350610202,2026-05-01,"Bedanya gini, perokok menyebabnya penyakit gak hanya untuk usernya saja tapi juga sekitarnya (istri dan anak juga terserang ppok sebab rokok). Kalau diabetes yang disebabkan pola hidup tidak sehat menyerang hanya usernya."
8857,2050077550102323711,https://x.com/dedyfortemus/status/2050077550102323711,2026-05-01,"Back to sugar, aku malah lebih setuju kalo yang perokok ataupun konsumtif gula gila-gilaan dipotong akses kesehatannya dua-duanya. Tapi buktiin diabetes gara2 overkonsumsi gula semata jauh lebih kompleks daripada buktiin penyakit-penyakit rokok dari overkonsumsi rokok semata"
8858,2050378761284010082,https://x.com/hmetromy/status/2050378761284010082,2026-05-02,"KualaLumpur ""Peningkatan kes tidak hanya dipengaruhi faktor usia, tetapi turut dikaitkan dengan beban penyakit tidak berjangkit seperti diabetes, hipertensi, obesiti dan kolesterol tinggi."
8859,2050441558592545188,https://x.com/imischristian/status/2050441558592545188,2026-05-02,"Sedikit mau sharing, sebagai mana saya memang sudah pengidap pradiabetes tipe 2. Susahnya kontrol makan, dan pola hidup jadi acuan dimana saya harus bekerja keras demi kesehatan saya. Dari yang awalnya saya dengan kabar orang meninggal akibat diabetes di usia 30-an. Saya rutin cek gula darah dan berpuasa. Puji Tuhan, walaupun di hasil 140 ini susah di capai, saya bisa sampai sini. Belum berhasil, saya masih harus jaga pola makan sehat dan hidup sehat saya selama 3 bulan kedepan agar benar saya di nyatakan sembuh untuk diabetes ini. Teman-teman semua, kalau kalian juga mau. Sesekali bisa cek gula darah kalian ya, biar kalian bisa jaga pola makan kalian. Saya yang tadinya hampir 500 itu sudah membuat saya frustasi sama sakit ini. Di mulai syaraf kaki saya sudah mulai sakit dan mau rusak, penglihatan saya kabur, sering buang air kecil, kesemutan, kebas, tidak nyaman untuk beraktivitas. Pokoknya jangan anggap sepele untuk penyakit satu ini, karena bisa-bisa nyawa kalian taruhan. Jika pun iya, ginjal juga akan rusak. Mie instan, seblak, dan lainya, seperti makanan tidak sehat terutama makanan dan minuman manis. Saya tau susah sekali kontrol makanan dan minuman manis, karena setiap kali rasanya badmood, atau mood sedang mau dalam kondisi baik kenbanyak orang melampiaskan ke manis-manis ya. (Masa lalu saya yang dulu suka melampiaskan ke minuman manis plus nasi yang banyak kalau makan) Sekarang saya sadar, usia semakin bertambah dan kita harus jaga itu semua. Minta doa teman semua, agar saya bisa sembuh dan gula darah saya benar kembali normal. Salam sehat semuanya"
8860,2050538746760871950,https://x.com/aksarabersua/status/2050538746760871950,2026-05-02,"Klo miskin jgn nambahin penyakit, ntar kena pra diabetes ngamuk ngamuk nangis"
8861,2050810134717505850,https://x.com/Jakartalk/status/2050810134717505850,2026-05-03,"Selain beberapa penyakit berbahaya yang mengincar usia muda, ternyata ada hal yang harus diwaspadai yaitu: KEBOTAKAN DINI PADA PRIA Memang tidak seberbahaya diabetes dll, tapi bisa sangat mempengaruhi kepercayaan diri lo kan? Kita bahas yuk biar lo bisa aware"
8862,2051190911078662426,https://x.com/KKMPutrajaya/status/2051190911078662426,2026-05-04,"Buah-buahan dan sayur-sayuran sering dikenali sebagai makanan yang baik untuk kesihatan dan tubuh badan. Namun, buah dan sayur sebenarnya membantu dalam mencegah penyakit dan dapat meningkatkan daya tahan badan. Pelbagai buah dan sayur dalam pengambilan makanan harian dapat membantu memenuhi keperluan vitamin dan mineral dalam tubuh badan. Buah dan sayur boleh diambil dengan pelbagai cara mengikut selera dan kreativiti anda dalam menyediakan makanan. Kebiasaannya, buah-buahan akan diambil terus sebagai snek atau pembuka selera. Sayur-sayuran pula boleh dimakan mentah untuk dijadikan ulam-ulaman. Sesetengahnya dimasak dan dicampurkan bersama kumpulan makanan yang lain seperti ayam , daging , ikan dan kekacang untuk dijadikan sebagai hidangan. Walau bagaimanapun, bagi anda yang menghidapi diabetes, pengambilan buah-buahan perlu dikawal dan mengikut saranan yang ditetapkan. KKMPrihatin SihatBersama MalaysiaSihat MADANIBekerja RancakkanMADANI"
8863,2051675763578167605,https://x.com/SoccMedico/status/2051675763578167605,2026-05-05,"Mati, krn cahaya ketika tidur Beresiko lebih tinggi menderita diabetes serta penyakit metabolik dan degeneratif lainnya"
8864,2051503633867629006,https://x.com/kompascom/status/2051503633867629006,2026-05-05,Awali tahun dengan tubuh yang terpantau sehat lewat Medical Check Up rutin! Deteksi dini bantu cegah risiko penyakit kronis seperti diabetes dan hipertensi. Selengkapnya baca di:
8865,2051579491592569313,https://x.com/innovaraibon/status/2051579491592569313,2026-05-05,"blio saat ini sudah usia 74. takutnya nih (mudah an sih enggak ya) di usia lanjut begitu rawan penyakit lansia seperti pikun,katarak,pendengaran berkurang,osteoporosis,diabetes tipe 2,hipertensi,stroke dll. lagian tega banget yg milih,orang udah tua masih disuruh kerja terus."
8866,2053103038852956396,https://x.com/KemenkesRI/status/2053103038852956396,2026-05-09,"Obesitas bukan cuma soal penampilan. Kondisi ini dapat meningkatkan risiko diabetes, hipertensi, penyakit jantung, hingga stroke Lewat Obesity Disease Awareness Event, mengajak masyarakat mulai menerapkan hidup sehat dengan menjaga pola makan dan rutin bergerak Lalu, langkah sederhana apa yang bisa mulai dilakukan? Simak di sini"
8867,2053378822326853993,https://x.com/doktercamo/status/2053378822326853993,2026-05-10,"Gula dan kolesterol normal, TAPI PERUT BUNCIT Kalau ada pasien perutnya buncit, saya pasti langsung menduga RESISTENSI INSULIN Masalah ini biasanya terjadi duluan sebelum penyakit ataupun gejala berarti mulai dirasakan oleh pasien Jika sudah ""lama"", tubuh sebenarnya kasih kode : Gampang ngantuk setelah makan BB makin naik --> makin buncit Brain fog / susah fokus Kolesterol jahat naik Tensi tinggi Hati ketutup lemak Lipatan tubuh tertentu menghitam (acanthosis nigricans) Selagi ketahuan, resistensi insulin harus diupayakan perbaikannya Mulai dari: Latihan otot dan kardio seombang Mindful eating + nutrisi lengkap Jaga kualitas tidur dan kelola stres Tujuannya untuk mencegah resistensi insulin lebih lanjut dan MENCEGAH TERJADINYA PENYAKIT KRONIS LAWAN BUNCIT DENGAN LATIHAN OTOT! Hayo, kapan mau mulai? obesitas fitness diet diabetes resistensiinsulin"
8868,2053425453898358784,https://x.com/AdamPrabata/status/2053425453898358784,2026-05-10,"Tau gak kalian kalau penyakit jantung akhir-akhir ini banyak ditemukan di usia muda? Kalian perlu tau bahwa rata-rata usia diagnosis pertama penyakit jantung di Indonesia makin muda, dari 48,5 tahun pada 2013 menjadi 43,2 tahun pada 2023. Ini jelas bukan tren yang wajar, karena artinya lebih banyak orang berusia muda yang terkena serangan jantung. Lebih dari 60 persen pasien yang mengalami serangan jantung pada usia muda memiliki faktor risiko keluarga. Artinya kalau ada anggota keluarga laki-laki yang kena serangan jantung sebelum usia 45 tahun, atau perempuan sebelum 55 tahun, maka risikonya secara signifikan lebih tinggi. Kenapa peningkatan angka serangan jantung pada usia muda bisa terjadi? Peningkatan angka tersebut berasosiasi dengan prevalensi obesitas, darah tinggi, kebiasaan merokok, diabetes, dan kolesterol tinggi di kalangan usia muda. Sebenarnya faktor-faktor ini dapat dikendalikan loh. Kombinasi kecanggihan teknologi dan kehidupan perkotaan cenderung memicu kebiasaan malas gerak juga dan ini persis kehidupan yang kita normalisasi setiap hari. Pesan delivery, WFH tanpa gerak, begadang scroll TikTok, makan ultraprocessed food karena praktis. Nah jantung kita deh yang menanggung akumulasi pilihan-pilihan ini diam-diam, selama bertahun-tahun. Kalau kalian masih muda dan merasa ah, jantung itu penyakit orang tua , maka saatnya merubah persepsi tersebut karena data bilang sebaliknya. Saatnya cek tekanan darah, gula darah, kolesterol. Sekalian juga perbaiki gaya hidup. Semoga bermanfaat."
8869,2053648635494379965,https://x.com/antaranews/status/2053648635494379965,2026-05-11,"Susmiati (50), peserta Penerima Bantuan Iuran (PBI) BPJS Kesehatan, membagikan pengalaman positifnya saat mendapatkan pelayanan kesehatan di RSUD Kotamobagu, Provinsi Sulawesi Utara. ""Saya memiliki beberapa riwayat penyakit kronis, di antaranya diabetes melitus, hipertensi serta asam urat. Selain itu, kerap mengalami keluhan nyeri pada bagian ulu hati yang datang secara berulang,"" kata Susmiati. Ketahui selengkapnya"
8870,2053772774255350018,https://x.com/Gamal_Albinsaid/status/2053772774255350018,2026-05-11,"DISCLAIMER : KAHADIRAN SAYA DI KONFERENSI INI TIDAK DIBIAYAI OLEH APBN Saya berkesempatan menghadiri Conference on New Quality Productivity and High-Quality Development of Food, Drugs, Medical Devices & Cosmetics. Pernahkah kita membayangkan masa depan di mana penyakit degeneratif seperti diabetes tipe 2 tidak lagi membutuhkan konsumsi obat seumur hidup? Jawabannya ada pada kemajuan teknologi biomedis & pengobatan regeneratif yang sedang mendominasi peta medis global saat ini. Berdasarkan analisis peta paten global per tahun 2026, USA (2.300 paten) & Tiongkok (1.800 paten) mendominasi industri sel punca dunia. Ironisnya, Indonesia saat ini hampir belum memiliki kapasitas produksi mandiri untuk persiapan sel punca, sistem kontrol kualitas, maupun produksi alat kesehatannya, sehingga seluruh rantai pasok masih bergantung pada impor. Selama konferensi, kami mempelajari secara mendalam inovasi teknologi biomedis siap pakai, diantaranya terapi Human umbilical cord mesenchymal stem cells (hUCMSCs) untuk DM Tipe 2. Teknologi ini menyasar langsung akar patologis diabetes tipe 2 melalui regulasi sistem imun & perbaikan resistensi insulin, sehingga membebaskan pasien penderita diabetes refrakter dari ketergantungan obat antidiabetes dosis tinggi & insulin seumur hidup. Diabetes Tipe 2 & penyakit degeneratif merupakan salah satu kontributor pembiayaan terbesar dalam sistem JKN. Terapi sel punca dapat memangkas ketergantungan obat impor jangka panjang & menekan pengeluaran negara secara signifikan dengan menghentikan keparahan penyakit dari akarnya. Kita harus mendorong pengembangan industri kedokteran regeneratif di Indonesia guna mengembangkan teknologi, standar, & peralatan medis tingkat tinggi guna mengurangi ketergantungan impor alat kesehatan dan menahan laju devisa yang keluar akibat masyarakat berobat ke luar negeri. Di tengah akselerasi teknologi medis global, fokus saya adalah mengawal kedaulatan kesehatan nasional, mendorong kemandirian industri farmasi & alat kesehatan dalam negeri, memastikan sertifikasi halal dalam setiap inovasi medis, serta memastikan rakyat bisa mengakses pengobatan terbaik. Kesehatan adalah hak mendasar. Inovasi adalah jalannya."
8871,2054155712260141187,https://x.com/Katakatahatiind/status/2054155712260141187,2026-05-12,"MINUMAN YANG HARUS DIHINDARI UNTUK PENYAKIT INI 1. penyakit jantung kola 2. migrain minuman energi (red bull) 3. diabetes jus jeruk manis 4. risiko kanker alkohol (bir, anggur) 5. hipertensi jus tomat kalengan 6. asma susu murni (whole milk) 7. osteoporosis espresso kental 8. kecemasan minuman berkafein tinggi 9. insomnia teh hijau di malam hari 10. alzheimer creamy frappuccino 11. infeksi soda manis 12. kolesterol tinggi milkshake 13. masalah kulit es kopi manis 14. perut kembung diet cola 15. nyeri sendi gatorade 16. batu ginjal teh hitam 17. perlemakan hati jus sitrun/jeruk"
8872,2054296971557683636,https://x.com/barcaforeverid/status/2054296971557683636,2026-05-12,"Kak, itu bisa mengakibatkan beberapa efek mulai ringan hingga berat kalau dibiarkan terus menerus seperti itu. Kalau jangka yg sih emosi jadi naik turun, cemas dan mengantuk pastinya Tapi kalau dibiarin terus menerus sih bisa jadi ke penyakit jantung, diabetes tipe 2 dan gangguan hormon"
8873,2054364502301286408,https://x.com/IndonesiaFedera/status/2054364502301286408,2026-05-13,PENYAKIT SERIUS YANG DIMULAI DENGAN GEJALA SEDERHANA 1. penyakit ginjal mata bengkak di pagi hari 2. kanker paru-paru perubahan suara yang terus-menerus 3. penyakit parkinson tulisan tangan menjadi lebih kecil 4. diabetes selalu merasa haus 5. ketidakseimbangan tiroid rambut rontok dari alis 6. penyakit hati perut kembung setelah makan 7. kanker kolon tinja yang lebih tipis 8. penyakit jantung sesak napas saat menaiki tangga 9. penyakit alzheimer sering salah menaruh barang 10. kanker pankreas nyeri perut yang tidak dapat dijelaskan 11. kelelahan terus-menerus bisa menandakan anemia 12. penurunan berat badan mendadak bisa menunjukkan ketidakseimbangan metabolisme
8874,2054723094330396741,https://x.com/NakesPuskesmas/status/2054723094330396741,2026-05-14,": Katanya penyakit gula itu bisa nular yah? : Lah kok bisa? : Kemarin tetanggaku cerita kalau istrinya meninggal karena gula. Karena selama istrinya hidup dia yang rawat, akhirnya dia ikutan kena gula juga. : . Jadi gula darah tinggi atau diabetes itu masuknya kategori penyakit tidak menular. Mau kita makan bersama, salaman, pelukan bahkan berhubungan sekalipun sama penderita diabetes gak bikin kita ketularan diabetes juga. Karena diabetes adalah kondisi dimana kadar gula dalam darah terlalu tinggi akibat gangguan hormon insulin, dan itu bukan penyakit yang bisa menular dari orang ke orang. Tapi kenapa dalam satu rumah bisa kena diabetes berjamaah? Ini biasanya erat kaitannya dengan pola dan gaya hidup serumah yang biasanya mirip. Mulai dari konsumsi makanan manis yang serupa, teh manis bareng, pilihan ngemil tinggi kalori, begadang bersama, hingga budaya malas gerak yang bisa jadi sama pula. Makanya punya pasangan yang saling mengingatkan dalam kesehatan itu jadi berkah dan anugerah tersendiri"
8875,2054909499866325381,https://x.com/IamYusan/status/2054909499866325381,2026-05-14,"Cemilan malam ini APEL Buah apel kaya akan serat, vitamin C, kalium, dan antioksidan. Apel memiliki manfaat untuk meningkatkan kesehatan jantung, membantu menurunkan berat badan, serta mengontrol gula darah. Konsumsi rutin dapat menurunkan risiko penyakit kronis seperti diabetes tipe 2, kanker, dan Alzheimer"
